r,month,CI,CI_normalized
r16,2022-08,0.4490556888256848,0.531651076173244
r16,2022-09,0.4876194280199021,0.5779812371782412
r16,2022-10,0.4140533591047597,0.4895995633945343
r16,2022-11,0.533983058759538,0.6336821241209075
r16,2022-12,0.3391897183786249,0.3996589974448976
r16,2023-01,0.194382218976316,0.2256884514806717
r16,2023-02,0.5076827613962853,0.6020851618766053
r16,2023-03,0.5684681289843567,0.67511220556965
r16,2023-04,0.3200501133633975,0.3766648324480421
r16,2023-05,0.4357817403562117,0.5157038629980512
r16,2023-06,0.5618849496436571,0.6672032277279701
r16,2023-07,0.4167323781407894,0.4928181149631364
r16,2023-08,0.5377711039832636,0.6382330506849927
r16,2023-09,0.5622474417019823,0.6676387227234284
r16,2023-10,0.4422763685137669,0.5235064561722172
r16,2023-11,0.5038828398655139,0.5975199672143254
r16,2023-12,0.4703397743729278,0.557221602549892
r16,2024-01,0.5610603886198754,0.6662126068548786
r16,2024-02,0.4368458615775115,0.5169822895340092
r16,2024-03,0.5038100027445414,0.5974324612926407
r16,2024-04,0.6010773889409151,0.7142887038970659
r16,2024-05,0.4423837224729908,0.5236354303411981
r16,2024-06,0.5101738598817325,0.6050779472320093
r16,2024-07,0.466921894000931,0.553115389012534
r16,2024-08,0.4591714511673415,0.5438040703530076
r16,2024-09,0.4551159263299242,0.5389317959677093
r16,2024-10,0.4420691253322247,0.523257475908149
r16,2024-11,0.2355765991945431,0.2751790431061259
r16,2024-12,,
r17,1984-03,0.6323984492298714,0.7673398379717123
r17,1984-04,0.5226012028802278,0.5738099824969575
r17,1984-05,0.4199782483899884,0.39292561416186
r17,1984-06,0.3677955638117122,0.3009478301966859
r17,1984-07,0.1970557936122424,0.0
r17,1984-08,0.3158333706600221,0.2093586868881705
r17,1984-09,0.4912095497228665,0.5184787032469158
r17,1984-10,0.6258723173072753,0.7558368047921075
r17,1984-11,0.3111547150517642,0.2011120361406743
r17,1984-12,0.3756860964861944,0.3148557714145245
r17,1985-01,0.3837994009745366,0.3291563727251568
r17,1985-02,0.4420465396555312,0.4318234313766462
r17,1985-03,0.5077236436794119,0.5475866301117603
r17,1985-04,0.5767666940748892,0.6692826835995017
r17,1985-05,0.5262633384777617,0.580264903694733
r17,1985-06,0.4548766588517517,0.4544379430909147
r17,1985-07,0.3521403440262661,0.2733537645599685
r17,1985-08,0.311469800847753,0.2016674098917216
r17,1985-09,0.4494316219534626,0.4448404601028177
r17,1985-10,0.6042883778455698,0.7177927114885481
r17,1985-11,0.4394424482857362,0.4272334307783195
r17,1985-12,0.4732009641212222,0.4867365686792369
r17,1986-01,0.4058152226894611,0.3679617065226846
r17,1986-02,0.4780666916497891,0.495312954487533
r17,1986-03,0.5193340357930348,0.5680512372167451
r17,1986-04,0.37960521637526,0.3217636560012089
r17,1986-05,0.6073718982071057,0.7232277589943952
r17,1986-06,0.5109683553567861,0.5533057952352626
r17,1986-07,0.4766579616774391,0.4928299112690932
r17,1986-08,0.3820360591029754,0.3260482866036789
r17,1986-09,0.5440012405381143,0.6115299284225278
r17,1986-10,0.7643958873682996,1.0
r17,1986-11,0.6837444408379576,0.857842857541776
r17,1986-12,0.4206473280603326,0.3941049414784165
r17,1987-01,0.4730374687529166,0.4864483899129114
r17,1987-02,0.3721925531483894,0.3086980128209511
r17,1987-03,0.4806408641112963,0.4998502196832026
r17,1987-04,0.4705031621494919,0.4819813927249524
r17,1987-05,0.6040651960843111,0.7173993288178803
r17,1987-06,0.4174860044492879,0.3885327570940637
r17,1987-07,0.4022999597855178,0.3617656647787095
r17,1987-08,0.4338096331201708,0.4173049677143512
r17,1987-09,0.4893451196445632,0.5151924379206633
r17,1987-10,0.6985170045837145,0.8838811437625781
r17,1987-11,0.4762054797848265,0.4920323616201393
r17,1987-12,0.5858358990200737,0.6852681657556139
r17,1988-01,0.5643355209443867,0.6473713586864281
r17,1988-02,0.5504062349999903,0.6228194433578675
r17,1988-03,0.547178268827401,0.6171297940485464
r17,1988-04,0.5398344687777343,0.6041855298752755
r17,1988-05,0.7119771734049632,0.9076061879986308
r17,1988-06,0.4174716517476313,0.3885074588614612
r17,1988-07,0.3207993706479243,0.2181118140557305
r17,1988-08,0.3730397869339689,0.3101913565752598
r17,1988-09,0.4546333509004981,0.4540090857724714
r17,1988-10,0.6176009886159088,0.7412576682523181
r17,1988-11,0.3937010332178019,0.3466091005549703
r17,1988-12,0.5175918965700832,0.5649805231210465
r17,1989-01,0.5948584220852097,0.7011713659074005
r17,1989-02,0.4972474728785028,0.5291212141889194
r17,1989-03,0.5213855972880272,0.5716673424727832
r17,1989-04,0.497974628879263,0.5304029074955675
r17,1989-05,0.7097748580927673,0.9037243623768674
r17,1989-06,0.5560456650275236,0.6327595658515867
r17,1989-07,0.453927607638438,0.452765134798748
r17,1989-08,0.3132736941957901,0.2048469724995649
r17,1989-09,0.5389919204517599,0.6027004447645153
r17,1989-10,0.6665388851900267,0.8275161525595456
r17,1989-11,0.3583534666205387,0.2843050839936767
r17,1989-12,0.5514612821651186,0.6246790813012101
r17,1990-01,0.5232234575794489,0.5749067755952585
r17,1990-02,0.5314126964556078,0.5893412197078584
r17,1990-03,0.5685361515668343,0.6547754372429735
r17,1990-04,0.5378355238080577,0.6006621670957428
r17,1990-05,0.4445045629596965,0.4361559707674234
r17,1990-06,0.5745385601660242,0.6653553498302387
r17,1990-07,0.3172854420440146,0.2119181241639307
r17,1990-08,0.2969325858821316,0.176043952065256
r17,1990-09,0.4015841044673072,0.360503890181622
r17,1990-10,0.6517309709339826,0.8014155571336014
r17,1990-11,0.4013141211850279,0.360028014626112
r17,1990-12,0.352028464632935,0.2731565646889168
r17,1991-01,0.5403541484165437,0.6051015230238804
r17,1991-02,0.5477282540274709,0.6180992041186665
r17,1991-03,0.6367854757941563,0.7750724601018367
r17,1991-04,0.659491753685321,0.8150947996844995
r17,1991-05,0.5919371306183269,0.6960222648672423
r17,1991-06,0.4544195373125435,0.4536322155489355
r17,1991-07,0.3733932032854592,0.3108142921925023
r17,1991-08,0.3639059138708942,0.2940918896706662
r17,1991-09,0.4713320987295719,0.4834424856200306
r17,1991-10,0.7046056782258172,0.8946131080801232
r17,1991-11,0.3973147536951185,0.3529786847198969
r17,1991-12,0.4154264984002979,0.3849026486782189
r17,1992-01,0.593521404255234,0.6988147233138479
r17,1992-02,0.5241388563299143,0.5765202676797065
r17,1992-03,0.5808693223056429,0.6765140220434187
r17,1992-04,0.4457439587943279,0.4383405437392118
r17,1992-05,0.5504280608022677,0.6228579137612774
r17,1992-06,0.5529539042600986,0.6273099937140773
r17,1992-07,0.3715981451832925,0.3076503026879308
r17,1992-08,0.3369400216709286,0.2465615062256345
r17,1992-09,0.4903361921561535,0.5169393134235543
r17,1992-10,0.5700004013166735,0.6573563402426984
r17,1992-11,0.4582752026787994,0.4604282544834124
r17,1992-12,0.4361555662838925,0.4214399357688571
r17,1993-01,0.4139090011038365,0.3822278909567704
r17,1993-02,0.6879304695478572,0.8652211986038119
r17,1993-03,0.6742840044462175,0.841167786458561
r17,1993-04,0.5191870688568387,0.5677921916498734
r17,1993-05,0.5467497689588976,0.6163745153837397
r17,1993-06,0.4534569239338744,0.4519355024323001
r17,1993-07,0.401602165601155,0.3605357249383166
r17,1993-08,0.3429106940784994,0.2570854802463002
r17,1993-09,0.4684688742654387,0.4783957341289147
r17,1993-10,0.6234064064613408,0.7514903627319156
r17,1993-11,0.5867470357683718,0.6868741455873335
r17,1993-12,0.4078183521583276,0.3714924449473301
r17,1994-01,0.5143924131778836,0.5593410778792737
r17,1994-02,0.4684154128764006,0.478301502486155
r17,1994-03,0.6070328226017209,0.7226301005367671
r17,1994-04,0.6591245734386676,0.814447603671571
r17,1994-05,0.4499501919031107,0.445754497300885
r17,1994-06,0.4632908331060135,0.4692688608188615
r17,1994-07,0.3946832503217192,0.3483403674171703
r17,1994-08,0.4012469373553224,0.3599095956558243
r17,1994-09,0.4393779224897546,0.4271196968880273
r17,1994-10,0.550364418724686,0.6227457375229292
r17,1994-11,0.5638261902057814,0.6464736066251676
r17,1994-12,0.3945302464637147,0.3480706811043423
r17,1995-01,0.4752828262124473,0.4904060821053764
r17,1995-02,0.4724841686164123,0.485473136898725
r17,1995-03,0.4543331024423428,0.453479864479177
r17,1995-04,0.4879333256519309,0.5127039940257756
r17,1995-05,0.5809248923819035,0.6766119704818813
r17,1995-06,0.3608631691978503,0.2887287138497939
r17,1995-07,0.3591462951683125,0.2857025324668226
r17,1995-08,0.3233284426095034,0.2225695846053764
r17,1995-09,0.4850185215974069,0.5075663277712603
r17,1995-10,0.5442223576604365,0.6119196719374949
r17,1995-11,0.5790771829248829,0.6733551771098706
r17,1995-12,0.3686226862366112,0.3024057254415347
r17,1996-01,0.569937589669956,0.6572456277310871
r17,1996-02,0.4408626704246181,0.4297367302181307
r17,1996-03,0.5246005237632215,0.5773340078655107
r17,1996-04,0.5847637198991438,0.683378330835202
r17,1996-05,0.653245694988368,0.8040854267075236
r17,1996-06,0.5510439117536126,0.6239434195418889
r17,1996-07,0.3427876604199601,0.256868619742533
r17,1996-08,0.4231652070732219,0.3985429832114089
r17,1996-09,0.3834765645256742,0.3285873375865946
r17,1996-10,0.6585152155466769,0.8133735426300599
r17,1996-11,0.297967967972725,0.1778689281280946
r17,1996-12,0.3371331103034347,0.2469018464107037
r17,1997-01,0.3824874375331766,0.3268438912774343
r17,1997-02,0.3988286582013179,0.3556471097490125
r17,1997-03,0.5433899766853707,0.6104525079132584
r17,1997-04,0.5041812031087194,0.5413426847081491
r17,1997-05,0.500321715039143,0.5345399078340086
r17,1997-06,0.5038108556805179,0.5406899061855707
r17,1997-07,0.4731507953855579,0.4866481407041714
r17,1997-08,0.4541457368339976,0.4531496117605568
r17,1997-09,0.4412867866228206,0.4304842821765947
r17,1997-10,0.5987380083646594,0.7080095681112409
r17,1997-11,0.4842561097569692,0.5062224921269466
r17,1997-12,0.3518100593956168,0.2727716011728144
r17,1998-01,0.4740511615678465,0.488235136215678
r17,1998-02,0.4409240405546484,0.4298449018962928
r17,1998-03,0.6640369540793243,0.8231062207774668
r17,1998-04,0.5006089318994977,0.5350461594871453
r17,1998-05,0.621349638779355,0.7478650809924055
r17,1998-06,0.4963619863299582,0.5275604456864111
r17,1998-07,0.3617994493880664,0.2903790117936911
r17,1998-08,0.2847602734489501,0.1545888979149401
r17,1998-09,0.5578865812504912,0.6360043853932126
r17,1998-10,0.7551809314877364,0.9837576156136686
r17,1998-11,0.5148703127882289,0.5601834290820265
r17,1998-12,0.3651229588771318,0.2962370668221349
r17,1999-01,0.4651847885779294,0.4726071679343998
r17,1999-02,0.4419522373276955,0.4316572130379926
r17,1999-03,0.5434610512784228,0.6105777847865737
r17,1999-04,0.4989411601066693,0.5321065262562432
r17,1999-05,0.6406500073637615,0.7818841267055844
r17,1999-06,0.4427876598545182,0.4331297381354025
r17,1999-07,0.3203112418364132,0.2172514327484983
r17,1999-08,0.241711714688015,0.0787110263618589
r17,1999-09,0.422942560144808,0.3981505432431002
r17,1999-10,0.5335519415231605,0.5931118770104119
r17,1999-11,0.4880594416863035,0.5129262875596905
r17,1999-12,0.4168630256218583,0.3874346876392765
r17,2000-01,0.5134114328892807,0.5576119910415916
r17,2000-02,0.6687413946855092,0.8313983204509436
r17,2000-03,0.4832238142149816,0.504402956449231
r17,2000-04,0.5448365666515506,0.6130022835806236
r17,2000-05,0.5284675127703662,0.5841500059761737
r17,2000-06,0.4904152900164547,0.5170787321975342
r17,2000-07,0.3105976911208393,0.2001302195247587
r17,2000-08,0.3032704936693225,0.1872152192768345
r17,2000-09,0.5104503992275156,0.5523928399638638
r17,2000-10,0.6958743872085984,0.8792232367960164
r17,2000-11,0.4668285472882306,0.4755044754372394
r17,2000-12,0.3731066874041716,0.310309276092916
r17,2001-01,0.4670320371537495,0.4758631489520473
r17,2001-02,0.4769738961434119,0.4933867808953542
r17,2001-03,0.5204270912688276,0.5699778690339259
r17,2001-04,0.5834856795070122,0.6811256425337807
r17,2001-05,0.6967488796387025,0.8807646269422945
r17,2001-06,0.3671737929995724,0.299851890003171
r17,2001-07,0.3515713001162533,0.2723507613943621
r17,2001-08,0.3734545170595762,0.3109223645371008
r17,2001-09,0.4024120331427172,0.3619632065326466
r17,2001-10,0.69211288941459,0.8725931786784851
r17,2001-11,0.3963616985832633,0.3512988191113419
r17,2001-12,0.3145909058506969,0.207168704507233
r17,2002-01,0.4388273081917901,0.4261491779629165
r17,2002-02,0.6396803968419339,0.7801750803460924
r17,2002-03,0.4875975381055468,0.5121121311377484
r17,2002-04,0.4984731343994714,0.5312815789057054
r17,2002-05,0.6045436195090165,0.7182426033016877
r17,2002-06,0.5560662297846286,0.6327958135226597
r17,2002-07,0.3967909076702698,0.3520553478526211
r17,2002-08,0.3549455678608869,0.2782982834922528
r17,2002-09,0.4920326147403652,0.5199294468600625
r17,2002-10,0.5326479892518967,0.5915185606183352
r17,2002-11,0.7044370296646967,0.8943158462384578
r17,2002-12,0.3733394587162955,0.3107195614132831
r17,2003-01,0.59753638873967,0.7058915799094304
r17,2003-02,0.457973366399757,0.4598962344792487
r17,2003-03,0.5725703144283492,0.661886097860676
r17,2003-04,0.4164216811187032,0.3866567688776513
r17,2003-05,0.6106857449630013,0.7290687823811902
r17,2003-06,0.5105320779946754,0.5525368078731632
r17,2003-07,0.3749000692977913,0.313470311093539
r17,2003-08,0.3370746131466505,0.2467987386673449
r17,2003-09,0.313397538239213,0.2050652613967994
r17,2003-10,0.5774512420222468,0.6704892754742722
r17,2003-11,0.4325745595151875,0.4151280131529231
r17,2003-12,0.5283501302428382,0.5839431062191851
r17,2004-01,0.6221604322748268,0.7492941946834614
r17,2004-02,0.4337364168510705,0.4171759158988598
r17,2004-03,0.6793584352003529,0.8501120349084463
r17,2004-04,0.521520539559901,0.5719051932317174
r17,2004-05,0.6088461130283908,0.7258262265405985
r17,2004-06,0.5997912658161244,0.7098660514852467
r17,2004-07,0.2446718168052003,0.0839285354886828
r17,2004-08,0.2423034435948589,0.0797540143568134
r17,2004-09,0.4253447850251158,0.4023847317073845
r17,2004-10,0.6713243711271895,0.8359511036406169
r17,2004-11,0.3728628669985876,0.3098795155167335
r17,2004-12,0.4093673654524173,0.3742227531189853
r17,2005-01,0.6335992988942833,0.7694564690323902
r17,2005-02,0.5711191408514171,0.6593282430696906
r17,2005-03,0.6191942847899897,0.7440660299239434
r17,2005-04,0.5047329981838129,0.5423152848842451
r17,2005-05,0.5166657272179873,0.5633480466535996
r17,2005-06,0.5177863196006197,0.5653232153310213
r17,2005-07,0.3345738887802885,0.2423909339063485
r17,2005-08,0.3260535140813984,0.2273728260859031
r17,2005-09,0.4943827787631687,0.5240718722741458
r17,2005-10,0.6971024030178623,0.8813877512077053
r17,2005-11,0.3985032932462329,0.3550736178370784
r17,2005-12,0.4127989613742966,0.3802713225038149
r17,2006-01,0.3634484854134732,0.2932856211512096
r17,2006-02,0.6209634156948324,0.7471843198602851
r17,2006-03,0.7331719621308356,0.944964359859098
r17,2006-04,0.478646774532306,0.4963354150696443
r17,2006-05,0.6079373076484191,0.7242243560047883
r17,2006-06,0.4778539806986387,0.4949380277839713
r17,2006-07,0.3332868026071309,0.2401223014100333
r17,2006-08,0.3134317081984923,0.20512548974952
r17,2006-09,0.5781300604024822,0.6716857683498968
r17,2006-10,0.6301460404961597,0.7633697171244448
r17,2006-11,0.5712182252002722,0.6595028902521224
r17,2006-12,0.4086072143253804,0.3728829022334178
r17,2007-01,0.458630058682404,0.4610537276475869
r17,2007-02,0.6247075170995218,0.7537837149072696
r17,2007-03,0.4493528137031519,0.4447015517986488
r17,2007-04,0.5948064882189037,0.7010798266933074
r17,2007-05,0.6359331066442515,0.7735700646968835
r17,2007-06,0.5287487813947493,0.5846457732020031
r17,2007-07,0.3291985612956823,0.2329163215111291
r17,2007-08,0.2777373969376897,0.1422102971628486
r17,2007-09,0.5784807083357799,0.6723038243222437
r17,2007-10,0.6197008284923108,0.7449588695238517
r17,2007-11,0.5707003799432557,0.6585901304053996
r17,2007-12,0.390418844005433,0.3408238771087666
r17,2008-01,0.5783387434671802,0.6720535954557099
r17,2008-02,0.415157396942041,0.3844283274356018
r17,2008-03,0.6603635670820415,0.8166314677365468
r17,2008-04,0.5709253277615655,0.6589866259479946
r17,2008-05,0.3758659640189675,0.3151728079412086
r17,2008-06,0.5503310733864795,0.6226869626565421
r17,2008-07,0.3188175684801058,0.2146186673706477
r17,2008-08,0.4191593198420048,0.3914821615361837
r17,2008-09,0.3813548034153555,0.3248474977027753
r17,2008-10,0.7286586792125751,0.937009196866156
r17,2008-11,0.528573671579225,0.5843371226809988
r17,2008-12,0.4165125142216426,0.3868168723216684
r17,2009-01,0.343165046000373,0.2575338037909834
r17,2009-02,0.6211796521015958,0.747565460571374
r17,2009-03,0.655637321014739,0.8083009335132163
r17,2009-04,0.5902460871580215,0.6930416127347446
r17,2009-05,0.640418082183423,0.7814753327865736
r17,2009-06,0.5093911493235947,0.5505257942260805
r17,2009-07,0.3862302958506876,0.3334410952450431
r17,2009-08,0.3290686432023547,0.2326873264255402
r17,2009-09,0.4786096808034826,0.496270033247997
r17,2009-10,0.7148327107294796,0.912639390051409
r17,2009-11,0.4812072699213209,0.5008485729042391
r17,2009-12,0.4049679284878992,0.366468256278489
r17,2010-01,0.2875997687375216,0.1595938240955889
r17,2010-02,0.3126493301299888,0.2037464614081177
r17,2010-03,0.6147614825009742,0.7362527229890002
r17,2010-04,0.4816548187466776,0.5016374274736275
r17,2010-05,0.5715125564599559,0.6600216818251542
r17,2010-06,0.4241173249772629,0.4002211968869797
r17,2010-07,0.3528738812179258,0.2746467054251263
r17,2010-08,0.2409365173738729,0.0773446548984745
r17,2010-09,0.3760655240607318,0.3155245547046765
r17,2010-10,0.5648396996151951,0.6482600296553183
r17,2010-11,0.5665632906031419,0.6512980504243703
r17,2010-12,0.5194510064285267,0.5682574109682201
r17,2011-01,0.6370556742770062,0.7755487149722814
r17,2011-02,0.6214652475812186,0.748068854360683
r17,2011-03,0.4949790373341911,0.5251228443058858
r17,2011-04,0.5444412705968665,0.6123055303297349
r17,2011-05,0.4944603311977299,0.5242085670634172
r17,2011-06,0.4426714069171124,0.4329248294066078
r17,2011-07,0.3575790607607991,0.2829401075566817
r17,2011-08,0.4015701711483512,0.3604793311576621
r17,2011-09,0.4626187589105426,0.4680842553187964
r17,2011-10,0.4680617667076634,0.4776781617904606
r17,2011-11,0.2355155815377972,0.0677896527124198
r17,2011-12,0.3928773498797306,0.3451572670830609
r17,2012-01,0.4538881816028904,0.452695642027161
r17,2012-02,0.4012786404740281,0.3599654759277365
r17,2012-03,0.5850804413627954,0.6839365876323812
r17,2012-04,0.5124323133769497,0.5558861840289958
r17,2012-05,0.4836085622566746,0.5050811176543484
r17,2012-06,0.4862882975420073,0.5098044490649519
r17,2012-07,0.2535755999597171,0.0996224433448499
r17,2012-08,0.3392417289639204,0.2506185212653323
r17,2012-09,0.4921162932470784,0.5200769395326835
r17,2012-10,0.5472687995854366,0.6172893645760519
r17,2012-11,0.2820970049977944,0.1498945911305851
r17,2012-12,0.3893870748590913,0.339005269261909
r17,2013-01,0.3832099623754502,0.3281174216522933
r17,2013-02,0.4344192632968027,0.4183795086878188
r17,2013-03,0.6439007334283542,0.7876138928553225
r17,2013-04,0.5073273791305006,0.5468881697821054
r17,2013-05,0.6086488223769948,0.7254784798299971
r17,2013-06,0.4146722781865488,0.3835732516868028
r17,2013-07,0.2838809977007341,0.153039076638614
r17,2013-08,0.3243656968505053,0.2243978605414817
r17,2013-09,0.5589107894570166,0.6378096662429136
r17,2013-10,0.6679795489831355,0.8300554826879187
r17,2013-11,0.3994600793081355,0.3567600596599509
r17,2013-12,0.3792788726921663,0.3211884389723309
r17,2014-01,0.3892083464448376,0.3386902405582783
r17,2014-02,0.4177311120893854,0.3889647865642088
r17,2014-03,0.4890066627009866,0.5145958699232636
r17,2014-04,0.5394089682208836,0.6034355378307618
r17,2014-05,0.6115616182019225,0.7306126063565459
r17,2014-06,0.5328567118270375,0.5918864573656971
r17,2014-07,0.2749087612319076,0.1372245122043854
r17,2014-08,0.3704452786901601,0.3056182473020689
r17,2014-09,0.4520456566929396,0.4494479869958508
r17,2014-10,0.7128632629342777,0.9091680193217938
r17,2014-11,0.3975624936418482,0.3534153539231778
r17,2014-12,0.3990324647287366,0.3560063414156296
r17,2015-01,0.4296402888329913,0.4099560348025654
r17,2015-02,0.4199299050889757,0.3928404037183452
r17,2015-03,0.4863247283947097,0.5098686624937284
r17,2015-04,0.6330301185939262,0.768453225463636
r17,2015-05,0.4763537171619728,0.4922936464804511
r17,2015-06,0.4707136525219045,0.4823524054115741
r17,2015-07,0.4624869673905001,0.467851958110309
r17,2015-08,0.3366933059885089,0.246126642402092
r17,2015-09,0.4920397882812818,0.5199420910235819
r17,2015-10,0.5561145812367866,0.6328810383334744
r17,2015-11,0.4139955490372837,0.3823804413130729
r17,2015-12,0.4364613414407232,0.421978898483102
r17,2016-01,0.5297610029250313,0.5864299262019796
r17,2016-02,0.4181464300582809,0.3896968306652098
r17,2016-03,0.66497614695085,0.8247616526460445
r17,2016-04,0.4621816891517747,0.4673138712694791
r17,2016-05,0.6197382969581386,0.745024911861138
r17,2016-06,0.437671892898166,0.4241126300327767
r17,2016-07,0.2535400053742329,0.0995597039300334
r17,2016-08,0.3505195608789374,0.2704969540416101
r17,2016-09,0.4050472274254361,0.3666080294734555
r17,2016-10,0.5653877489035912,0.6492260274658517
r17,2016-11,0.4843206287567423,0.5063362140381655
r17,2016-12,0.4756966000982401,0.4911354045882162
r17,2017-01,0.5084731468619779,0.5489077128112112
r17,2017-02,0.5170265662266504,0.5639840655294633
r17,2017-03,0.6126130795968334,0.7324659239811647
r17,2017-04,0.7354220209631135,0.9489303387437938
r17,2017-05,0.6583867693761318,0.8131471419720441
r17,2017-06,0.5444442838980057,0.6123108416080534
r17,2017-07,0.3463296899482994,0.2631118406382913
r17,2017-08,0.3765256126271782,0.3163355119620781
r17,2017-09,0.480664855662538,0.4998925074599801
r17,2017-10,0.6127311402388698,0.7326740189903764
r17,2017-11,0.4629596990305893,0.4686852001908387
r17,2017-12,0.3681118398289635,0.3015053018450537
r17,2018-01,0.5193179318520607,0.5680228522301182
r17,2018-02,0.4336311846486166,0.4169904324408562
r17,2018-03,0.5210042436683155,0.5709951643138468
r17,2018-04,0.4857206538708919,0.5088039139761001
r17,2018-05,0.4869289747370965,0.5109337138606895
r17,2018-06,0.5253929777084111,0.5787307960599483
r17,2018-07,0.2904381344343484,0.1645967592451842
r17,2018-08,0.2159520181865056,0.0333066969569546
r17,2018-09,0.4428372946088998,0.4332172249090819
r17,2018-10,0.699136137880921,0.8849724350427476
r17,2018-11,0.5293873558750327,0.5857713317290864
r17,2018-12,0.4790659239552387,0.4970742125344203
r17,2019-01,0.3708551345317212,0.306340663796288
r17,2019-02,0.5126618270902266,0.55629072746917
r17,2019-03,0.6021702759045813,0.7140593212975506
r17,2019-04,0.5721003094464306,0.6610576618183599
r17,2019-05,0.6850898283880432,0.8602142526976843
r17,2019-06,0.4946497359306916,0.5245424139659123
r17,2019-07,0.3811318394829475,0.324454498979678
r17,2019-08,0.3802775889953863,0.3229487875079122
r17,2019-09,0.4754160913239708,0.4906409766827033
r17,2019-10,0.6119782122183886,0.7313468996332788
r17,2019-11,0.5001015756365832,0.5341518876588393
r17,2019-12,0.4406378965044857,0.4293405411904095
r17,2020-01,0.7342022851843726,0.9467804188065906
r17,2020-02,0.445793943046468,0.4384286465415524
r17,2020-03,0.3958196771619253,0.3503434460867606
r17,2020-04,0.5445819165011767,0.6125534343750476
r17,2020-05,0.5081871303425021,0.5484035768923442
r17,2020-06,0.326497506958586,0.2281554129012438
r17,2020-07,0.3416358967186571,0.2548385081498941
r17,2020-08,0.4517587919257957,0.4489423559461488
r17,2020-09,0.3517243179232598,0.272620472293857
r17,2020-10,0.583668986426046,0.6814487413611882
r17,2020-11,0.5102372487121141,0.5520171384794326
r17,2020-12,0.4058350162743094,0.3679965949169055
r17,2021-01,0.3104013446487212,0.1997841370351215
r17,2021-02,0.3952762675759953,0.3493856262677303
r17,2021-03,0.487347468895513,0.5116713563488943
r17,2021-04,0.7187622643335176,0.9195656652208978
r17,2021-05,0.4285807178684724,0.408088423159778
r17,2021-06,0.3971671628162978,0.3527185393847707
r17,2021-07,0.3381584600726489,0.2487091393915786
r17,2021-08,0.3424243727529439,0.2562282848340461
r17,2021-09,0.5387298424438802,0.6022385031341528
r17,2021-10,0.5514428175934273,0.6246465354404565
r17,2021-11,0.372865960097769,0.3098849674479746
r17,2021-12,0.3725351655062782,0.3093019051981328
r17,2022-01,0.4141576838998237,0.3826662220367066
r17,2022-02,0.5265755516719791,0.5808152141657423
r17,2022-03,0.4445090744648746,0.4361639227969516
r17,2022-04,0.5433444926769462,0.6103723372908662
r17,2022-05,0.5768024618981182,0.6693457283651064
r17,2022-06,0.4399400139872106,0.4281104456534367
r17,2022-07,0.4291975553552219,0.409175667818737
r17,2022-08,0.3384658487825372,0.2492509461725048
r17,2022-09,0.3843745786609635,0.3301701873537316
r17,2022-10,0.5796459972717669,0.6743577756449366
r17,2022-11,0.3853210252989056,0.331838404792193
r17,2022-12,0.4487481512178038,0.4436357669334457
r17,2023-01,0.3597309117038615,0.2867329841165175
r17,2023-02,0.4496756966991694,0.4452706689817476
r17,2023-03,0.6489595647942559,0.7965306456488891
r17,2023-04,0.5115590552882032,0.5543469695466117
r17,2023-05,0.6269629128909479,0.7577591007759014
r17,2023-06,0.4912006549770369,0.5184630252683495
r17,2023-07,0.4331172128233008,0.4160844999482079
r17,2023-08,0.3402038530960143,0.2523143720304776
r17,2023-09,0.4749455124665612,0.4898115291210228
r17,2023-10,0.5597769914375008,0.6393364435498894
r17,2023-11,0.5898383499031651,0.6923229304851666
r17,2023-12,0.264120094551079,0.1182082875455521
r17,2024-01,0.4386046472325356,0.4257567132636911
r17,2024-02,0.3940692435211762,0.3472581121574054
r17,2024-03,0.5124332443213139,0.5558878249219529
r17,2024-04,0.476274452966658,0.4921539345225142
r17,2024-05,0.5278422623099912,0.5830479325157286
r17,2024-06,0.5519106626420343,0.6254711643601396
r17,2024-07,0.3090606050494083,0.1974209344092739
r17,2024-08,0.2522042903029851,0.0972053575935974
r17,2024-09,0.3374380098650162,0.2474392657909611
r17,2024-10,0.6390341200856497,0.7790359457011117
r17,2024-11,0.3787690375552256,0.3202897978529181
r17,2024-12,0.3069427685482808,0.1936880120855467
r18,1984-03,0.6323984492298714,0.7673398379717123
r18,1984-04,0.5226012028802278,0.5738099824969575
r18,1984-05,0.4199782483899884,0.39292561416186
r18,1984-06,0.3677955638117122,0.3009478301966859
r18,1984-07,0.1970557936122424,0.0
r18,1984-08,0.3158333706600221,0.2093586868881705
r18,1984-09,0.4912095497228665,0.5184787032469158
r18,1984-10,0.6258723173072753,0.7558368047921075
r18,1984-11,0.3111547150517642,0.2011120361406743
r18,1984-12,0.3756860964861944,0.3148557714145245
r18,1985-01,0.3837994009745366,0.3291563727251568
r18,1985-02,0.4420465396555312,0.4318234313766462
r18,1985-03,0.5077236436794119,0.5475866301117603
r18,1985-04,0.5767666940748892,0.6692826835995017
r18,1985-05,0.5262633384777617,0.580264903694733
r18,1985-06,0.4548766588517517,0.4544379430909147
r18,1985-07,0.3521403440262661,0.2733537645599685
r18,1985-08,0.311469800847753,0.2016674098917216
r18,1985-09,0.4494316219534626,0.4448404601028177
r18,1985-10,0.6042883778455698,0.7177927114885481
r18,1985-11,0.4394424482857362,0.4272334307783195
r18,1985-12,0.4732009641212222,0.4867365686792369
r18,1986-01,0.4058152226894611,0.3679617065226846
